lineId,season,name,team,iceTimeRank,dZoneGiveawaysAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,blockedShotAttemptsFor,hitsFor,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,goalsFor,goalsAgainst,corsiPercentage,xGoalsFor,shotsOnGoalFor,flurryScoreVenueAdjustedxGoalsFor,fenwickPercentage,playContinuedOutsideZoneFor,netGoals
84706138476958,2022,Slavin-Burns,CAR,124.0,133.0,153.0,31.0,384.0,359.0,18.0,214.0,288.0,52.0,39.0,0.62,67.19,733.0,65.3,0.61,344.0,13.0
84784078478840,2022,Dunn-Borgen,SEA,377.0,3.0,3.0,0.0,7.0,12.0,1.0,7.0,7.0,3.0,1.0,0.6,1.87,20.0,1.82,0.6,11.0,2.0
84754628479372,2022,Mahura-Gudas,FLA,194.0,75.0,76.0,24.0,227.0,488.0,19.0,139.0,185.0,34.0,25.0,0.57,40.66,451.0,39.31,0.57,222.0,9.0
84756908478396,2022,Hanifin-Tanev,CGY,319.0,27.0,23.0,10.0,96.0,136.0,5.0,42.0,71.0,18.0,15.0,0.61,20.27,211.0,19.23,0.61,106.0,3.0
84780388480069,2022,Toews-Makar,COL,85.0,37.0,82.0,24.0,231.0,196.0,12.0,135.0,165.0,44.0,25.0,0.58,38.53,457.0,37.36,0.58,234.0,19.0
84779488478500,2022,Provorov-Sanheim,PHI,549.0,10.0,22.0,7.0,30.0,46.0,4.0,18.0,31.0,2.0,6.0,0.51,4.72,64.0,4.53,0.52,41.0,-4.0
84751778478970,2022,De Haan-Chatfield,CAR,163.0,47.0,59.0,14.0,118.0,215.0,8.0,81.0,102.0,25.0,17.0,0.59,23.18,256.0,22.28,0.59,106.0,8.0
84746738475718,2022,Brodie-Holl,TOR,297.0,15.0,29.0,8.0,44.0,99.0,5.0,40.0,58.0,11.0,11.0,0.48,9.07,97.0,8.78,0.47,44.0,0.0
84764298480222,2022,Aho-Mayfield,NYI,290.0,45.0,35.0,5.0,99.0,190.0,5.0,88.0,86.0,9.0,12.0,0.53,15.17,177.0,14.59,0.52,88.0,-3.0
84801928480887,2022,Harris-Kovacevic,MTL,162.0,115.0,85.0,36.0,173.0,212.0,4.0,137.0,153.0,32.0,25.0,0.5,29.51,287.0,27.85,0.49,141.0,7.0
84751678480246,2022,Hedman-Perbix,TBL,331.0,21.0,52.0,17.0,96.0,160.0,6.0,76.0,102.0,15.0,13.0,0.5,14.91,185.0,14.34,0.48,70.0,2.0
84716868475462,2022,Staal-Gudas,FLA,487.0,5.0,9.0,1.0,18.0,47.0,5.0,24.0,16.0,3.0,4.0,0.5,3.81,38.0,3.86,0.49,24.0,-1.0
84764578477369,2022,Soucy-Larsson,SEA,451.0,2.0,9.0,1.0,7.0,17.0,0.0,12.0,15.0,2.0,0.0,0.58,2.97,32.0,2.98,0.62,22.0,2.0
84753248477845,2022,Jensen-Van Riemsdyk,WSH,427.0,11.0,14.0,5.0,31.0,39.0,2.0,18.0,37.0,6.0,6.0,0.44,3.95,45.0,4.0,0.43,28.0,0.0
84779328478055,2022,Forsling-Ekblad,FLA,130.0,77.0,146.0,48.0,256.0,295.0,16.0,195.0,246.0,45.0,42.0,0.55,48.43,547.0,46.96,0.54,246.0,3.0
84746738476853,2022,Brodie-Rielly,TOR,194.0,52.0,43.0,12.0,84.0,136.0,9.0,67.0,72.0,14.0,12.0,0.54,17.27,171.0,16.45,0.54,86.0,2.0
84768798480803,2022,Bouchard-Ceci,EDM,405.0,3.0,7.0,1.0,7.0,14.0,0.0,7.0,8.0,0.0,2.0,0.54,1.39,17.0,1.3,0.53,14.0,-2.0
84775048480049,2022,Morrissey-Samberg,WPG,416.0,3.0,12.0,2.0,10.0,10.0,0.0,6.0,9.0,1.0,5.0,0.47,1.46,17.0,1.46,0.43,9.0,-4.0
84740318481122,2022,Benoit-Shattenkirk,ANA,342.0,29.0,76.0,22.0,90.0,185.0,11.0,116.0,152.0,15.0,28.0,0.43,17.42,210.0,16.42,0.43,129.0,-13.0
84768548479325,2022,Lindholm-Mcavoy,BOS,337.0,28.0,38.0,14.0,62.0,98.0,3.0,43.0,77.0,9.0,6.0,0.53,16.39,151.0,15.65,0.54,72.0,3.0
84741518474600,2022,Josi-Mcdonagh,NSH,171.0,52.0,94.0,30.0,151.0,245.0,7.0,115.0,180.0,33.0,13.0,0.49,28.28,261.0,27.33,0.48,129.0,20.0
84756908477346,2022,Weegar-Tanev,CGY,219.0,63.0,63.0,16.0,176.0,270.0,7.0,79.0,138.0,20.0,22.0,0.6,26.53,311.0,26.07,0.59,175.0,-2.0
84763318477504,2022,Morrissey-Demelo,WPG,152.0,94.0,97.0,26.0,203.0,266.0,10.0,168.0,203.0,34.0,31.0,0.51,32.13,326.0,31.06,0.5,169.0,3.0
84772208480145,2022,Schmidt-Pionk,WPG,475.0,13.0,13.0,3.0,28.0,44.0,1.0,36.0,26.0,1.0,2.0,0.49,5.19,44.0,4.89,0.46,25.0,-1.0
84799808480727,2022,Hague-Whitecloud,VGK,179.0,37.0,66.0,29.0,137.0,291.0,10.0,156.0,144.0,29.0,21.0,0.45,24.81,279.0,25.07,0.46,132.0,8.0
84757478479976,2022,Valimaki-Nemeth,ARI,396.0,2.0,14.0,1.0,10.0,25.0,1.0,7.0,17.0,1.0,4.0,0.44,1.14,15.0,1.1,0.38,14.0,-3.0
84768858482073,2022,Trouba-Schneider,NYR,359.0,5.0,8.0,2.0,8.0,28.0,0.0,9.0,17.0,5.0,3.0,0.4,1.87,23.0,1.93,0.42,11.0,2.0
84769588478970,2022,Slavin-Chatfield,CAR,263.0,3.0,4.0,0.0,6.0,12.0,0.0,8.0,7.0,3.0,1.0,0.51,1.84,20.0,1.53,0.52,5.0,2.0
84764628478507,2022,Hamilton-Marino,NJD,386.0,6.0,7.0,1.0,15.0,18.0,0.0,8.0,11.0,1.0,0.0,0.65,2.36,28.0,2.34,0.65,16.0,1.0
84740318476470,2022,Beaulieu-Shattenkirk,ANA,243.0,25.0,40.0,10.0,51.0,78.0,5.0,74.0,78.0,10.0,14.0,0.41,9.4,112.0,9.03,0.41,62.0,-4.0
84768858479323,2022,Fox-Trouba,NYR,480.0,2.0,9.0,3.0,12.0,12.0,0.0,8.0,18.0,2.0,3.0,0.54,2.63,30.0,2.53,0.53,18.0,-1.0
84764678478407,2022,Dunn-Oleksiak,SEA,336.0,3.0,8.0,1.0,16.0,13.0,0.0,13.0,12.0,4.0,0.0,0.55,2.06,30.0,2.05,0.52,16.0,4.0
84768568478136,2022,Middleton-Dumba,MIN,401.0,4.0,18.0,4.0,18.0,55.0,2.0,30.0,33.0,0.0,3.0,0.35,3.31,36.0,3.24,0.36,23.0,-3.0
84716868477932,2022,Staal-Ekblad,FLA,396.0,15.0,13.0,6.0,27.0,37.0,0.0,21.0,33.0,4.0,5.0,0.54,6.33,67.0,6.02,0.54,26.0,-1.0
84764628478399,2022,Siegenthaler-Hamilton,NJD,144.0,88.0,138.0,37.0,279.0,274.0,11.0,244.0,266.0,61.0,38.0,0.55,51.55,615.0,50.06,0.55,297.0,23.0
84769678480803,2022,Kulak-Bouchard,EDM,365.0,32.0,35.0,10.0,63.0,90.0,0.0,58.0,50.0,7.0,13.0,0.52,10.32,109.0,9.69,0.49,53.0,-6.0
84741668475188,2022,Martinez-Mcnabb,VGK,335.0,1.0,5.0,0.0,1.0,10.0,0.0,8.0,9.0,2.0,1.0,0.31,1.26,14.0,1.16,0.35,6.0,1.0
84752338480887,2022,Harris-Savard,MTL,278.0,17.0,18.0,7.0,28.0,31.0,3.0,37.0,47.0,1.0,4.0,0.36,5.13,49.0,4.96,0.37,28.0,-3.0
84768798476967,2022,Kulak-Ceci,EDM,391.0,6.0,27.0,2.0,23.0,54.0,1.0,28.0,32.0,5.0,4.0,0.47,5.91,59.0,5.58,0.48,22.0,1.0
84788828479369,2022,Gavrikov-Peeke,CBJ,211.0,19.0,69.0,22.0,77.0,174.0,10.0,94.0,94.0,12.0,21.0,0.44,13.36,166.0,12.71,0.45,87.0,-9.0
84757908481072,2022,Berni-Gudbranson,CBJ,114.0,41.0,85.0,27.0,136.0,286.0,11.0,139.0,153.0,16.0,26.0,0.47,22.89,260.0,21.7,0.46,142.0,-10.0
84751888477447,2022,Mcnabb-Theodore,VGK,90.0,58.0,115.0,29.0,242.0,390.0,20.0,176.0,201.0,41.0,25.0,0.51,38.27,428.0,38.18,0.51,220.0,16.0
84785008481546,2022,Provorov-York,PHI,122.0,53.0,85.0,18.0,128.0,247.0,4.0,117.0,135.0,17.0,26.0,0.46,23.02,216.0,21.96,0.46,126.0,-9.0
84808658481014,2022,Romanov-Dobson,NYI,307.0,40.0,59.0,20.0,104.0,197.0,5.0,100.0,129.0,20.0,15.0,0.49,18.39,245.0,17.55,0.49,128.0,5.0
84741668479980,2022,Hague-Martinez,VGK,287.0,8.0,17.0,2.0,25.0,43.0,1.0,33.0,27.0,5.0,6.0,0.43,4.48,49.0,4.29,0.46,26.0,-1.0
84800358480839,2022,Dahlin-Jokiharju,BUF,305.0,20.0,32.0,7.0,59.0,54.0,3.0,41.0,56.0,11.0,13.0,0.6,13.01,147.0,12.19,0.59,68.0,-2.0
84779508478500,2022,Provorov-Deangelo,PHI,327.0,50.0,88.0,30.0,112.0,228.0,7.0,129.0,102.0,22.0,22.0,0.47,18.71,225.0,18.03,0.46,125.0,0.0
84764638476856,2022,Brodin-Dumba,MIN,92.0,58.0,128.0,26.0,221.0,351.0,9.0,174.0,231.0,31.0,22.0,0.51,34.96,370.0,33.9,0.5,220.0,9.0
84773698478407,2022,Dunn-Soucy,SEA,387.0,4.0,4.0,2.0,10.0,15.0,0.0,7.0,5.0,5.0,0.0,0.57,1.61,18.0,1.64,0.59,12.0,5.0
84757978476473,2022,Tinordi-Murphy,CHI,100.0,24.0,65.0,18.0,78.0,285.0,3.0,131.0,129.0,11.0,20.0,0.41,14.68,167.0,14.34,0.41,101.0,-9.0
84740138478416,2022,Cole-Cernak,TBL,224.0,33.0,78.0,24.0,133.0,313.0,8.0,117.0,139.0,30.0,22.0,0.53,30.41,303.0,29.07,0.52,146.0,8.0
84793238482073,2022,Fox-Schneider,NYR,415.0,2.0,10.0,3.0,9.0,22.0,0.0,16.0,16.0,2.0,1.0,0.48,2.43,37.0,2.39,0.5,20.0,1.0
84767928476892,2022,Krug-Parayko,STL,371.0,9.0,15.0,2.0,28.0,35.0,3.0,16.0,28.0,4.0,6.0,0.53,4.12,49.0,4.01,0.52,26.0,-2.0
84764578478840,2022,Larsson-Borgen,SEA,445.0,5.0,3.0,3.0,6.0,17.0,1.0,6.0,8.0,1.0,2.0,0.5,1.3,22.0,1.28,0.56,11.0,-1.0
84741668474565,2022,Martinez-Pietrangelo,VGK,148.0,75.0,102.0,34.0,231.0,323.0,16.0,198.0,237.0,45.0,27.0,0.47,45.06,467.0,43.05,0.5,250.0,18.0
84793988480069,2022,Girard-Makar,COL,314.0,8.0,19.0,5.0,44.0,54.0,3.0,44.0,36.0,1.0,6.0,0.47,5.45,70.0,5.14,0.43,39.0,-5.0
84774988480803,2022,Nurse-Bouchard,EDM,512.0,9.0,11.0,4.0,47.0,55.0,0.0,30.0,32.0,8.0,6.0,0.62,8.42,92.0,8.01,0.6,56.0,2.0
84745678475167,2022,Hedman-Bogosian,TBL,163.0,14.0,56.0,17.0,85.0,184.0,7.0,78.0,101.0,16.0,10.0,0.5,15.26,157.0,14.73,0.49,78.0,6.0
84754558477504,2022,Morrissey-Dillon,WPG,530.0,10.0,9.0,2.0,17.0,32.0,1.0,11.0,18.0,3.0,1.0,0.65,4.59,60.0,4.48,0.66,43.0,2.0
84784688479371,2022,Lauzon-Fabbro,NSH,250.0,29.0,55.0,11.0,63.0,224.0,2.0,70.0,97.0,10.0,11.0,0.48,15.31,162.0,15.0,0.49,75.0,-1.0
84800498480145,2022,Samberg-Pionk,WPG,393.0,14.0,17.0,7.0,14.0,40.0,3.0,15.0,19.0,1.0,2.0,0.43,2.78,35.0,2.64,0.46,23.0,-1.0
84742078480073,2022,Holden-Brannstrom,OTT,163.0,50.0,62.0,21.0,127.0,264.0,7.0,86.0,103.0,15.0,15.0,0.56,23.21,236.0,22.1,0.56,115.0,0.0
84773468478397,2022,Andersson-Weegar,CGY,328.0,26.0,29.0,14.0,82.0,116.0,4.0,36.0,62.0,14.0,9.0,0.58,13.42,146.0,12.75,0.57,79.0,5.0
84763318480145,2022,Pionk-Demelo,WPG,429.0,0.0,8.0,1.0,5.0,14.0,1.0,10.0,16.0,2.0,2.0,0.32,1.34,12.0,1.39,0.33,4.0,0.0
84773698478840,2022,Soucy-Borgen,SEA,308.0,38.0,79.0,16.0,112.0,253.0,7.0,121.0,102.0,24.0,19.0,0.49,17.8,206.0,17.72,0.48,103.0,5.0
84800358482671,2022,Power-Jokiharju,BUF,153.0,49.0,150.0,30.0,143.0,159.0,11.0,149.0,207.0,38.0,38.0,0.49,31.36,345.0,30.62,0.48,174.0,0.0
84768918477365,2022,Grzelcyk-Clifton,BOS,411.0,21.0,29.0,15.0,49.0,111.0,2.0,55.0,58.0,7.0,7.0,0.47,8.72,98.0,8.57,0.46,52.0,0.0
84740908476462,2022,Smith-Hamilton,NJD,361.0,6.0,17.0,3.0,20.0,20.0,1.0,23.0,24.0,2.0,5.0,0.56,4.34,53.0,4.24,0.58,32.0,-3.0
84769588477488,2022,Slavin-Pesce,CAR,310.0,3.0,6.0,0.0,6.0,15.0,1.0,11.0,7.0,2.0,1.0,0.5,1.82,21.0,1.83,0.57,16.0,1.0
84753248480796,2022,Fehervary-Jensen,WSH,261.0,44.0,74.0,16.0,128.0,298.0,7.0,123.0,142.0,20.0,17.0,0.48,20.88,230.0,20.33,0.48,141.0,3.0
84745688480800,2022,Hughes-Schenn,VAN,168.0,32.0,61.0,23.0,110.0,268.0,12.0,109.0,116.0,28.0,19.0,0.47,15.82,198.0,15.32,0.45,89.0,9.0
84765258480036,2022,Heiskanen-Miller,DAL,217.0,43.0,84.0,22.0,215.0,285.0,8.0,162.0,181.0,37.0,23.0,0.55,30.83,371.0,29.97,0.53,207.0,14.0
84740908478399,2022,Smith-Siegenthaler,NJD,371.0,4.0,8.0,2.0,23.0,21.0,2.0,17.0,14.0,3.0,3.0,0.55,2.6,33.0,2.43,0.53,23.0,0.0
84763318477220,2022,Schmidt-Demelo,WPG,385.0,2.0,5.0,2.0,2.0,11.0,0.0,10.0,16.0,0.0,1.0,0.32,0.71,13.0,0.7,0.38,12.0,-1.0
84774338482073,2022,Harpur-Schneider,NYR,130.0,36.0,64.0,22.0,97.0,207.0,3.0,140.0,111.0,14.0,15.0,0.43,13.6,172.0,13.33,0.43,74.0,-1.0
84789118479998,2022,Anderson-Roy,LAK,333.0,4.0,6.0,3.0,4.0,11.0,1.0,6.0,10.0,3.0,3.0,0.34,1.0,14.0,1.03,0.38,9.0,0.0
84809508482671,2022,Power-Lyubushkin,BUF,411.0,14.0,30.0,12.0,42.0,31.0,4.0,40.0,46.0,5.0,4.0,0.46,7.04,83.0,6.77,0.46,48.0,1.0
84783968478397,2022,Hanifin-Andersson,CGY,166.0,100.0,131.0,37.0,231.0,370.0,18.0,202.0,268.0,44.0,42.0,0.52,47.59,547.0,46.17,0.52,286.0,2.0
84757478482655,2022,Moser-Nemeth,ARI,185.0,27.0,91.0,22.0,115.0,268.0,17.0,154.0,146.0,13.0,16.0,0.43,19.91,205.0,18.74,0.41,102.0,-3.0
84774358478399,2022,Graves-Siegenthaler,NJD,448.0,3.0,6.0,1.0,8.0,11.0,1.0,11.0,12.0,8.0,2.0,0.5,2.57,33.0,2.57,0.53,18.0,6.0
84769678477498,2022,Nurse-Kulak,EDM,557.0,2.0,9.0,3.0,11.0,24.0,1.0,8.0,18.0,7.0,2.0,0.45,1.86,22.0,1.91,0.45,12.0,5.0
84769238477435,2022,Graves-Severson,NJD,395.0,22.0,46.0,14.0,100.0,93.0,7.0,62.0,91.0,15.0,12.0,0.54,18.01,174.0,16.77,0.52,70.0,3.0
84746028478407,2022,Dunn-Schultz,SEA,360.0,3.0,9.0,2.0,11.0,16.0,0.0,8.0,13.0,7.0,4.0,0.53,3.16,32.0,3.01,0.53,18.0,3.0
84752008475324,2022,Orlov-Jensen,WSH,94.0,36.0,75.0,23.0,135.0,242.0,9.0,109.0,113.0,13.0,20.0,0.52,22.15,244.0,21.34,0.51,112.0,-7.0
84779868479372,2022,Mahura-Montour,FLA,430.0,9.0,21.0,9.0,50.0,47.0,2.0,37.0,41.0,11.0,5.0,0.56,9.13,104.0,8.85,0.55,52.0,6.0
84764628476923,2022,Hamilton-Severson,NJD,564.0,3.0,11.0,4.0,34.0,30.0,3.0,18.0,32.0,4.0,3.0,0.56,6.14,59.0,5.64,0.54,29.0,1.0
84793698481072,2022,Berni-Peeke,CBJ,349.0,16.0,21.0,10.0,32.0,82.0,6.0,34.0,45.0,4.0,10.0,0.44,6.34,73.0,6.23,0.45,42.0,-6.0
84784518480800,2022,Hughes-Bear,VAN,255.0,44.0,31.0,21.0,88.0,126.0,4.0,59.0,63.0,20.0,13.0,0.56,13.41,186.0,12.92,0.57,87.0,7.0
84780388479398,2022,Girard-Toews,COL,372.0,21.0,43.0,14.0,94.0,70.0,1.0,64.0,78.0,22.0,13.0,0.55,19.1,207.0,18.84,0.55,85.0,9.0
84754558476331,2022,Dillon-Demelo,WPG,422.0,23.0,19.0,4.0,43.0,89.0,0.0,29.0,44.0,6.0,7.0,0.59,8.37,98.0,7.83,0.59,50.0,-1.0
84768698476958,2022,Skjei-Slavin,CAR,382.0,4.0,5.0,0.0,11.0,15.0,0.0,7.0,10.0,2.0,3.0,0.54,1.84,22.0,1.88,0.54,14.0,-1.0
84757538476892,2022,Parayko-Faulk,STL,581.0,4.0,17.0,1.0,10.0,20.0,2.0,20.0,25.0,3.0,1.0,0.45,2.78,35.0,2.72,0.46,24.0,2.0
84740138475167,2022,Hedman-Cole,TBL,390.0,7.0,21.0,2.0,18.0,59.0,0.0,21.0,30.0,5.0,8.0,0.44,4.78,45.0,4.66,0.46,24.0,-3.0
84735078475208,2022,Dumoulin-Petry,PIT,349.0,19.0,24.0,7.0,67.0,176.0,0.0,54.0,48.0,10.0,13.0,0.5,7.91,98.0,7.61,0.49,45.0,-3.0
84745748480800,2022,Hughes-Myers,VAN,395.0,11.0,32.0,10.0,62.0,76.0,6.0,41.0,44.0,12.0,9.0,0.53,9.52,111.0,9.09,0.51,59.0,3.0
84706008476902,2022,Lindell-Suter,DAL,415.0,4.0,6.0,0.0,9.0,14.0,1.0,14.0,14.0,0.0,0.0,0.39,1.29,15.0,1.28,0.37,8.0,0.0
84752798481542,2022,Chiarot-Seider,DET,281.0,37.0,81.0,17.0,109.0,252.0,7.0,158.0,133.0,25.0,32.0,0.43,19.27,251.0,18.41,0.45,128.0,-7.0
84735078477969,2022,Pettersson-Petry,PIT,158.0,34.0,80.0,18.0,137.0,278.0,7.0,128.0,141.0,18.0,22.0,0.53,29.2,311.0,28.32,0.53,164.0,-4.0
84713038480336,2022,Edler-Walker,LAK,151.0,51.0,83.0,22.0,163.0,267.0,12.0,116.0,152.0,28.0,26.0,0.52,26.54,304.0,25.67,0.53,157.0,2.0
84775068480865,2022,Pulock-Dobson,NYI,498.0,4.0,12.0,7.0,12.0,28.0,2.0,13.0,21.0,1.0,5.0,0.38,1.54,23.0,1.56,0.36,17.0,-4.0
84769888479983,2022,Ferraro-Benning,SJS,384.0,29.0,48.0,18.0,62.0,131.0,6.0,72.0,75.0,11.0,15.0,0.39,9.75,101.0,9.28,0.37,59.0,-4.0
84740908477435,2022,Smith-Graves,NJD,388.0,0.0,10.0,1.0,15.0,19.0,1.0,14.0,16.0,2.0,2.0,0.47,1.43,24.0,1.4,0.44,15.0,0.0
84764628477435,2022,Graves-Hamilton,NJD,531.0,4.0,9.0,2.0,18.0,17.0,1.0,17.0,14.0,4.0,4.0,0.54,3.51,37.0,3.33,0.55,25.0,0.0
84764298481014,2022,Romanov-Mayfield,NYI,316.0,46.0,73.0,31.0,140.0,314.0,8.0,128.0,144.0,17.0,20.0,0.47,22.41,226.0,21.52,0.46,103.0,-3.0
84769028480036,2022,Heiskanen-Lindell,DAL,495.0,6.0,7.0,0.0,13.0,19.0,0.0,3.0,11.0,4.0,1.0,0.71,3.64,33.0,3.55,0.7,14.0,3.0
84758258480036,2022,Heiskanen-Hakanp,DAL,514.0,8.0,14.0,2.0,19.0,28.0,0.0,21.0,23.0,3.0,4.0,0.51,4.09,41.0,4.05,0.49,22.0,-1.0
84764678478840,2022,Oleksiak-Borgen,SEA,271.0,37.0,74.0,24.0,128.0,218.0,10.0,121.0,134.0,25.0,27.0,0.52,22.73,279.0,22.49,0.52,146.0,-2.0
84775068480222,2022,Aho-Pulock,NYI,381.0,15.0,21.0,8.0,43.0,65.0,1.0,37.0,39.0,8.0,8.0,0.5,6.87,57.0,6.84,0.47,32.0,0.0
84773848479976,2022,Valimaki-Brown,ARI,341.0,12.0,39.0,10.0,36.0,127.0,2.0,61.0,53.0,13.0,13.0,0.42,8.77,84.0,8.25,0.44,43.0,0.0
84717098476988,2022,Vlasic-Benning,SJS,197.0,49.0,73.0,22.0,150.0,267.0,14.0,150.0,175.0,27.0,30.0,0.47,30.52,303.0,29.54,0.47,168.0,-3.0
84745788476988,2022,Karlsson-Benning,SJS,538.0,7.0,17.0,4.0,21.0,25.0,4.0,25.0,34.0,5.0,4.0,0.49,4.39,45.0,4.25,0.48,33.0,1.0
84778458480796,2022,Fehervary-Van Riemsdyk,WSH,327.0,6.0,14.0,2.0,18.0,42.0,0.0,18.0,24.0,3.0,6.0,0.47,3.74,34.0,3.59,0.49,21.0,-3.0
84752088477969,2022,Dumoulin-Pettersson,PIT,386.0,4.0,5.0,1.0,10.0,17.0,0.0,9.0,14.0,6.0,3.0,0.55,3.18,28.0,3.13,0.55,19.0,3.0
84799768482655,2022,Moser-Valimaki,ARI,414.0,32.0,34.0,9.0,59.0,135.0,4.0,62.0,59.0,15.0,15.0,0.53,13.51,144.0,13.01,0.53,65.0,0.0
84773468478396,2022,Hanifin-Weegar,CGY,359.0,5.0,7.0,1.0,11.0,16.0,0.0,11.0,4.0,3.0,2.0,0.58,1.64,25.0,1.67,0.6,12.0,1.0
84768548478443,2022,Lindholm-Carlo,BOS,247.0,84.0,71.0,25.0,138.0,288.0,15.0,119.0,151.0,34.0,17.0,0.52,30.16,341.0,30.25,0.53,176.0,17.0
84716778476473,2022,Johnson-Murphy,CHI,266.0,15.0,56.0,20.0,54.0,173.0,9.0,102.0,113.0,11.0,18.0,0.38,10.9,130.0,10.7,0.4,69.0,-7.0
84717248475208,2022,Dumoulin-Letang,PIT,200.0,39.0,87.0,23.0,164.0,247.0,8.0,125.0,147.0,21.0,28.0,0.52,27.77,290.0,26.6,0.52,162.0,-7.0
84794108480246,2022,Sergachev-Perbix,TBL,257.0,26.0,65.0,24.0,124.0,198.0,10.0,78.0,113.0,26.0,19.0,0.54,24.2,238.0,22.66,0.53,115.0,7.0
84763728477948,2022,Sanheim-Seeler,PHI,544.0,1.0,8.0,0.0,9.0,17.0,1.0,8.0,12.0,0.0,1.0,0.49,1.81,26.0,1.79,0.57,20.0,-1.0
84784168479410,2022,Sergachev-Cernak,TBL,395.0,10.0,38.0,8.0,47.0,93.0,0.0,46.0,48.0,7.0,9.0,0.53,9.9,103.0,9.54,0.53,44.0,-2.0
84768548477365,2022,Lindholm-Clifton,BOS,375.0,25.0,28.0,10.0,78.0,127.0,5.0,57.0,61.0,17.0,3.0,0.58,15.24,162.0,15.17,0.57,77.0,14.0
84757508480884,2022,Merrill-Addison,MIN,160.0,36.0,60.0,18.0,106.0,200.0,20.0,116.0,118.0,21.0,22.0,0.52,20.54,244.0,20.15,0.51,130.0,-1.0
84757628478443,2022,Forbort-Carlo,BOS,291.0,10.0,10.0,8.0,26.0,46.0,0.0,25.0,17.0,3.0,3.0,0.43,2.85,37.0,2.96,0.43,21.0,0.0
84746128482105,2022,Sanderson-Hamonic,OTT,180.0,89.0,95.0,43.0,205.0,413.0,16.0,175.0,192.0,30.0,40.0,0.51,36.69,413.0,35.19,0.51,197.0,-10.0
84735078480058,2022,Joseph-Petry,PIT,243.0,17.0,36.0,6.0,55.0,101.0,2.0,62.0,52.0,17.0,11.0,0.52,10.74,126.0,10.36,0.52,57.0,6.0
84764678477369,2022,Oleksiak-Soucy,SEA,329.0,0.0,2.0,1.0,9.0,18.0,2.0,4.0,5.0,3.0,1.0,0.69,1.82,24.0,1.86,0.68,13.0,2.0
84765258476902,2022,Lindell-Miller,DAL,400.0,6.0,10.0,2.0,24.0,28.0,1.0,30.0,19.0,4.0,2.0,0.5,3.99,52.0,3.88,0.5,25.0,2.0
84754558480145,2022,Dillon-Pionk,WPG,238.0,76.0,100.0,26.0,153.0,328.0,9.0,161.0,165.0,26.0,31.0,0.51,28.73,308.0,28.37,0.51,182.0,-5.0
84764298476917,2022,Pelech-Mayfield,NYI,306.0,25.0,24.0,11.0,82.0,143.0,4.0,51.0,70.0,6.0,12.0,0.52,13.97,129.0,13.35,0.53,56.0,-6.0
84757538480157,2022,Rosen-Faulk,STL,263.0,8.0,21.0,4.0,24.0,49.0,1.0,35.0,40.0,11.0,8.0,0.45,5.5,66.0,5.31,0.46,23.0,3.0
84740278477948,2022,Sanheim-Braun,PHI,232.0,44.0,53.0,5.0,74.0,177.0,5.0,87.0,100.0,9.0,9.0,0.47,13.62,156.0,13.15,0.48,85.0,0.0
84752188479371,2022,Ekholm-Fabbro,NSH,256.0,14.0,25.0,1.0,37.0,90.0,2.0,31.0,33.0,5.0,3.0,0.5,6.55,77.0,6.21,0.5,34.0,2.0
84759068481122,2022,Benoit-Klingberg,ANA,181.0,16.0,55.0,25.0,60.0,114.0,5.0,93.0,89.0,11.0,18.0,0.43,10.88,132.0,10.27,0.42,76.0,-7.0
84740138479410,2022,Sergachev-Cole,TBL,483.0,3.0,17.0,3.0,24.0,44.0,2.0,23.0,29.0,4.0,2.0,0.5,5.49,53.0,5.22,0.51,30.0,2.0
84746008478468,2022,Lauzon-Josi,NSH,329.0,3.0,9.0,3.0,16.0,38.0,1.0,10.0,10.0,2.0,3.0,0.53,2.74,32.0,2.68,0.54,22.0,-1.0
84747168476463,2022,Brodin-Spurgeon,MIN,296.0,5.0,12.0,5.0,34.0,26.0,2.0,18.0,16.0,6.0,2.0,0.61,4.87,74.0,4.79,0.64,39.0,4.0
84717098474578,2022,Vlasic-Karlsson,SJS,453.0,17.0,39.0,10.0,44.0,61.0,3.0,44.0,46.0,12.0,14.0,0.47,7.35,78.0,7.29,0.47,49.0,-2.0
84734468479398,2022,Girard-Johnson,COL,270.0,14.0,47.0,10.0,86.0,117.0,3.0,63.0,87.0,9.0,13.0,0.5,12.1,165.0,11.82,0.5,88.0,-4.0
84801968480839,2022,Dahlin-Bryson,BUF,291.0,15.0,29.0,6.0,46.0,44.0,1.0,39.0,34.0,3.0,11.0,0.54,6.28,85.0,5.95,0.53,40.0,-8.0
84768698477488,2022,Skjei-Pesce,CAR,118.0,123.0,166.0,45.0,347.0,365.0,13.0,239.0,314.0,56.0,49.0,0.59,65.21,731.0,63.37,0.58,335.0,7.0
84717098479983,2022,Vlasic-Ferraro,SJS,471.0,7.0,10.0,4.0,31.0,34.0,5.0,11.0,13.0,3.0,6.0,0.59,5.86,48.0,5.59,0.59,33.0,-3.0
84706138477488,2022,Burns-Pesce,CAR,316.0,4.0,4.0,2.0,10.0,7.0,1.0,8.0,7.0,2.0,1.0,0.6,1.11,13.0,1.1,0.54,9.0,1.0
